STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,EDITION,Edition,SCALE,Scale,CATEGORY,Category,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,DNK,Denmark,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,DK,Don't know,TDG,"Trust, security and dignity",2021,,11,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,DNK,Denmark,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,LIK,Likely,TDG,"Trust, security and dignity",2021,,45,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,DNK,Denmark,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,NEU,Neutral,TDG,"Trust, security and dignity",2021,,13,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,EST,Estonia,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,UNL,Unlikely,TDG,"Trust, security and dignity",2021,,35,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,EST,Estonia,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,LIK,Likely,TDG,"Trust, security and dignity",2021,,46,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,EST,Estonia,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,DK,Don't know,TDG,"Trust, security and dignity",2021,,5,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,EST,Estonia,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,NEU,Neutral,TDG,"Trust, security and dignity",2021,,14,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,FIN,Finland,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,DK,Don't know,TDG,"Trust, security and dignity",2021,,1,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,FIN,Finland,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,UNL,Unlikely,TDG,"Trust, security and dignity",2021,,32,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,FIN,Finland,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,NEU,Neutral,TDG,"Trust, security and dignity",2021,,34,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,FIN,Finland,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,LIK,Likely,TDG,"Trust, security and dignity",2021,,33,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,FRA,France,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,LIK,Likely,TDG,"Trust, security and dignity",2021,,36,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,FRA,France,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,NEU,Neutral,TDG,"Trust, security and dignity",2021,,18,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,FRA,France,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,UNL,Unlikely,TDG,"Trust, security and dignity",2021,,37,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,FRA,France,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,DK,Don't know,TDG,"Trust, security and dignity",2021,,8,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,ISL,Iceland,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,DK,Don't know,TDG,"Trust, security and dignity",2021,,5,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,ISL,Iceland,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,UNL,Unlikely,TDG,"Trust, security and dignity",2021,,44,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,ISL,Iceland,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,NEU,Neutral,TDG,"Trust, security and dignity",2021,,12,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,ISL,Iceland,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,LIK,Likely,TDG,"Trust, security and dignity",2021,,39,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,IRL,Ireland,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,NEU,Neutral,TDG,"Trust, security and dignity",2021,,13,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,IRL,Ireland,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,UNL,Unlikely,TDG,"Trust, security and dignity",2021,,34,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,IRL,Ireland,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,LIK,Likely,TDG,"Trust, security and dignity",2021,,52,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,IRL,Ireland,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,DK,Don't know,TDG,"Trust, security and dignity",2021,,0,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,DK,Don't know,TDG,"Trust, security and dignity",2021,,19,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,LIK,Likely,TDG,"Trust, security and dignity",2021,,18,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,NEU,Neutral,TDG,"Trust, security and dignity",2021,,22,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,UNL,Unlikely,TDG,"Trust, security and dignity",2021,,42,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,DK,Don't know,TDG,"Trust, security and dignity",2021,,6,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,NEU,Neutral,TDG,"Trust, security and dignity",2021,,14,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,UNL,Unlikely,TDG,"Trust, security and dignity",2021,,36,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,LIK,Likely,TDG,"Trust, security and dignity",2021,,44,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,LIK,Likely,TDG,"Trust, security and dignity",2021,,39,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,NEU,Neutral,TDG,"Trust, security and dignity",2021,,18,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,UNL,Unlikely,TDG,"Trust, security and dignity",2021,,39,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,DK,Don't know,TDG,"Trust, security and dignity",2021,,4,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,NEU,Neutral,TDG,"Trust, security and dignity",2021,,16,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,DK,Don't know,TDG,"Trust, security and dignity",2021,,4,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,UNL,Unlikely,TDG,"Trust, security and dignity",2021,,35,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,LIK,Likely,TDG,"Trust, security and dignity",2021,,45,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,MEX,Mexico,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,LIK,Likely,TDG,"Trust, security and dignity",2021,,51,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,MEX,Mexico,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,UNL,Unlikely,TDG,"Trust, security and dignity",2021,,31,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,MEX,Mexico,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,DK,Don't know,TDG,"Trust, security and dignity",2021,,1,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,MEX,Mexico,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,NEU,Neutral,TDG,"Trust, security and dignity",2021,,18,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,NLD,Netherlands,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,DK,Don't know,TDG,"Trust, security and dignity",2021,,5,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,NLD,Netherlands,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,LIK,Likely,TDG,"Trust, security and dignity",2021,,53,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,NLD,Netherlands,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,NEU,Neutral,TDG,"Trust, security and dignity",2021,,15,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,NLD,Netherlands,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,UNL,Unlikely,TDG,"Trust, security and dignity",2021,,27,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,NZL,New Zealand,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,UNL,Unlikely,TDG,"Trust, security and dignity",2021,,33,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,NZL,New Zealand,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,LIK,Likely,TDG,"Trust, security and dignity",2021,,48,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,NZL,New Zealand,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,NEU,Neutral,TDG,"Trust, security and dignity",2021,,14,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,NZL,New Zealand,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,DK,Don't know,TDG,"Trust, security and dignity",2021,,4,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,NOR,Norway,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,LIK,Likely,TDG,"Trust, security and dignity",2021,,27,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,NOR,Norway,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,NEU,Neutral,TDG,"Trust, security and dignity",2021,,16,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_TDG_2025(1.1),"Trust, security and dignity - government at a glance indicators, 2025 edition",I,A,Annual,NOR,Norway,TRUST_COMM,Have a voice in community decisions,PT_RESP,Percentage of respondents,_Z,Not applicable,2025,2025,DK,Don't know,TDG,"Trust, security and dignity",2021,,4,,A,Normal value,0,Units,_Z,Not applicable,,
