,Date,Likert_algorithms:Ik_weet_waar_en_hoe_vaak_een_alg,Likert_algorithms:Ik_kan_herkennen_wanneer_NU_nl_e,Likert_algorithms:Ik_begrijp_waarom_bepaalde_artik,Likert_algorithms:De_selectie_van_nieuwsartikelen_,Likert_algorithms:Ik_denk_dat_het_personalisatie-a,text,text1,Likert_transparentie:Het_is_voor_mij_belangrijk_om_te,Likert_transparentie:Ik_wil_graag_meer_inzicht_krijge,Likert_transparentie:Ik_wil_graag_weten_welke_gegeven,Likert_transparentie:Ik_wil_graag_begrijpen_met_welk_,Likert_transparentie:Ik_vind_dat_NU_nl_duidelijker_zo,Hoe_kun_je_herkennen_of_een_nieu,Likert_controle:Ik_wil_graag_de_mogelijkheid_heb,Likert_controle:Ik_vind_het_belangrijk_dat_ik_op,Likert_controle:Ik_vind_het_belangrijk_om_aan_te,Likert_controle:Ik_vind_het_belangrijk_om_mijn_v,Likert_controle:Ik_vind_het_belangrijk_dat_ik_ka,In_welke_situaties_zou_je_ervoor,Likert_personalisatie_curatie:Ik_vind_dat_algoritmes_mij_helpe,Likert_personalisatie_curatie:Ik_geef_de_voorkeur_aan_aanbevel,Likert_personalisatie_curatie:Ik_denk_dat_een_algoritme_beter_,Likert_personalisatie_curatie:Ik_geloof_dat_aanbevelingen_door,Likert_personalisatie_curatie:Ik_waardeer_dat_algoritmes_mij_m,Likert_curatie_concerns:Ik_ben_bezorgd_dat_algoritmes_er,Likert_curatie_concerns:Ik_vind_het_belangrijk_dat_mense,Likert_curatie_concerns:Ik_vertrouw_aanbevelingen_van_ee,Likert_curatie_concerns:Algoritmes_zijn_te_beperkt_om_te,Hoe_belangrijk_vind_je_personali,Hoe_vaak_klik_je_op_nieuwsartike,Hoe_vaak_blijf_je_ingelogd_op_NU,Hoeveel_tijd_besteed_je_gemiddel,Heb_je_toestemming_gegeven_voor_,Welke_cookies_heb_je_geaccepteer,Wat_is_jouw_leeftijd_,Geef_aan_op_een_schaal_van_1_tot:Ik_ben_bezorgd_dat_algoritmes_er,Geef_aan_op_een_schaal_van_1_tot:Ik_vind_het_belangrijk_dat_mense,Geef_aan_op_een_schaal_van_1_tot:Ik_vertrouw_aanbevelingen_van_ee,Geef_aan_op_een_schaal_van_1_tot:Algoritmes_zijn_te_beperkt_om_te,Geef_aan_op_een_schaal_van_1_tot:Ik_denk_dat_menselijke_redacteur,URL,Location,Total Time,Device type,Browser,System,IP
45,2024-11-06 21:21:47,1,1,1,1,1,"Nooit, tenminste mij nooit opgevallen. Actueel nieuws in de verschillende categorieën, nooit bedacht dat jullie dat personaliseren, waarom ook. 8 uur journaal doet dat toch ook niet?",Neen,5,5,5,5,5,"I dont care, maar wil een opt-out.",4,5,5,1,1,"Altijd, het gaat om nieuws. Ik wil zelf bepalen wat ik skip",3,1,1,1,1,,,,,Totaal niet nodig,1,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Ja,Alle_cookies_inclusief_marketing,58,5,5,5,5,5,,,452s,Mobile Phone,Chrome Mobile 0.0.0,Android,
46,2024-11-06 21:18:27,1,1,1,1,1,Geen idee,Klikken op X resulteert in neer aanbod can X,5,5,5,5,5,Ik zou dan meer artikelen o er X voorgeschoteld mieten krijgen,3,5,3,3,3,Liefst eigenlijk altijd,3,1,3,3,1,,,,,"Liever niet laat een redactie maar kiezen waardoor ik soms ook onverwachts nieuws te ,iem krijg. Dat Liever dan dat ik mijn eigen algoritme fuik inzwem",3,Ik_blijf_meestal_ingelogd_tijden,15_tot_30_minuten,Nee,,72,5,5,5,5,5,,,504s,Mobile Phone,Samsung Browser 26.0.0,Android,
47,2024-11-06 21:17:18,3,3,4,4,2,Bij de herhalende artikelen onder diverse koppen,Nee,5,5,5,5,4,Geen idee,4,5,3,4,5,"Als het allemaal te herkenbaar wordt en ik niet meer geprikkeld wordt, zoals ook bij spotify gebeurt helaas",3,3,3,2,3,,,,,Ik wil ook verrast worden. Personalisatie kan me het fuik van een bubble intrekken. Dat wil ik niet,4,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Weet_ik_niet,,67,4,4,3,3,4,,,387s,Mobile Phone,Chrome Mobile 0.0.0,Android,
48,2024-11-06 21:03:42,1,1,5,3,2,Overal,Wat ik kies te lezen wordt denk ik gecategoriseerd,4,4,5,5,5,Geen idee,4,5,3,5,5,Het wordt eenzijdig,1,1,1,1,1,,,,,"Niet, het wordt erg beperkt als het alleen maar van je eigen voorkeur is. Geen prikkeling",4,Ik_ben_altijd_ingelogd,Meer_dan_60_minuten,Ja,Alle_cookies_inclusief_marketing,62,1,5,5,3,5,,,391s,Mobile Phone,Samsung Browser 26.0.0,Android,
49,2024-11-06 20:56:41,2,3,2,3,3,Sport en achterklap,Nee,5,5,5,5,5,Geen idee,5,5,4,4,4,Bepaalde sporten en nieuws over bn'ers,3,2,2,2,2,,,,,Nee,4,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Weet_ik_niet,,55,4,3,4,3,5,,,645s,Tablet,Chrome 0.0.0,Android,
50,2024-11-06 20:50:04,1,1,5,4,4,-,Het algoritme bekijkt hoe vaak ik artikelen met een bepaalde inhoud bekijk en dmv labeling koppelt het hier andere artikelen aan met soortgelijke inhoud,4,1,3,1,1,Geen idee,5,5,5,5,5,-,5,3,3,2,4,,,,,"Niet heel belangrijk, wanneer de titels duidelijk zijn kan ik altijd zelf nog bepalen wat ik lees",3,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,40,1,5,2,5,5,,,354s,Mobile Phone,Samsung Browser 26.0.0,Android,
51,2024-11-06 20:48:37,3,1,2,1,1,Bij het bovenaan zetten van bepaalde nieuwsartikelen.,Op basis van vaak aangeklikte onderwerpen zet algoritme meer artikelen met hetzelfde onderwerp bovenaan. nee,5,4,5,5,5,Geen idee,4,5,3,3,5,Wanneer ik het idee heb te eenzijdige berichtgeving te lezen.,2,5,5,1,3,,,,,Ik vind dat personalisatie niet in de weg mag staan van op de hoogte gehouden worden van het belangrijkste nieuws.,3,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Weet_ik_niet,,50,5,3,5,5,3,,,384s,Mobile Phone,Samsung Browser 26.0.0,Android,
52,2024-11-06 20:41:23,4,4,4,1,2,"Pop up meldingen, getoonde content, misschien de volgorde van nieuws op de homepage,",Op basis van eerder gelezen artikelen worden vergelijkbare artikelen getoond en/of artikelen die andere lezers met vergelijkbare interesses hebben gelezen,2,2,4,4,3,Geen idee,4,4,4,4,4,Weet ik nu niet,3,3,4,3,4,,,,,Geen mening,2,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Ja,Alle_cookies_inclusief_marketing,48,4,3,3,3,3,,,448s,Mobile Phone,Chrome Mobile 0.0.0,Android,
53,2024-11-06 20:38:27,1,3,3,3,4,"Bij ""voor jou"".",Het zal onthouden wat voor soort berichten ik regelmatig lees.,4,4,5,4,4,Geen idee.,5,5,3,5,5,"Als het te eenzijdig wordt. Ik wil niet in een ""nieuws bubbel"" zitten.",3,2,2,2,3,,,,,"Handig, maar niet absoluut noodzakelijk. Vind het vooral fijn om bijvoorbeeld voetbal niet opgedrongen te krijgen.",3,Ik_blijf_meestal_ingelogd_tijden,5_tot_15_minuten,Ja,Cookies_voor_personalisatie_van_,47,4,5,4,4,5,,,471s,Mobile Phone,Chrome Mobile 0.0.0,Android,
54,2024-11-06 20:34:27,3,2,2,1,3,Op wat voor berichten geklikt wordt,Als je op een bepaald bericht klikt krijg je in de  toekomst sneller vergelijkbaar bericht,3,2,4,2,3,Staat bij auteur,5,4,5,3,4,Om je blik breed te houden,2,2,2,3,4,,,,,Heel belangrijk maar vooral wat je niet wil zien (geen sport geen roddels),3,Ik_log_alleen_in_wanneer_het_nod,5_tot_15_minuten,Weet_ik_niet,,42,1,3,4,3,4,,,327s,Mobile Phone,Chrome Mobile 0.0.0,Android,
55,2024-11-06 20:02:21,3,2,2,3,3,Nog niet geheel duidelijk,Nog niet geheel door,3,4,4,4,5,Meer vermoeden dan duidelijk,3,4,5,4,3,Weet ik nog niet,3,2,3,2,3,,,,,Persoonlijke benadering bindt mij meer met de krant,3,Ik_log_alleen_in_wanneer_het_nod,5_tot_15_minuten,Ja,Alle_cookies_inclusief_marketing,79,3,4,4,3,4,,,405s,Mobile Phone,Chrome Mobile 0.0.0,Android,
56,2024-11-06 19:58:15,3,4,4,5,5,In die categorie waar bepaalde artikelen voor een 2e of 3e keer aangeboden worden. Ik weet even niet hoe die categorie heeto,Artikelen over onderwerpen die met regelmaat door mij gelezen worden zijn de maatstaf voor het aanbieden van meer artikelen over dat specifieke onderwerp. Ik lees bijvoorbeeld graag nieuws over Spanje. Nu.nl zal mij gericht artikelen over dat onderwerp laten zien.,3,5,5,5,5,Onder sommige artikelen staat een opmerking over reclame of commerciële doeleinden of zoiets dergelijks. Ik weet even de juiste term die gebruikt wordt niet maar het is iets wat mij wel opvalt,5,5,5,5,5,In die situaties waar ik objectieve berichtgeving wil,3,3,3,3,3,,,,,Personalisatie is interessant omdat dan onderwerpen aangeboden worden waar ik graag over lees maar tegelijkertijd kan het zorgen voor een vernauwing van mijn blik op de wereld,4,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,66,4,3,3,3,3,,,813s,Mobile Phone,Samsung Browser 26.0.0,Android,
57,2024-11-06 19:42:47,1,1,1,1,1,Advertenties?,Geen idee. Ik houd van afwisseling en telkens andere onderwerpen. Geen idee hoe ze dat doen of juist om zeep helpen,5,5,5,5,5,Geen idee,1,5,1,1,5,Altijd. Ik ben niet geïnteresseerd in personalisatie,1,1,1,1,1,,,,,Volledig onbelangrijk,3,Ik_log_alleen_in_wanneer_het_nod,5_tot_15_minuten,Ja,Alle_cookies_inclusief_marketing,54,1,5,5,5,5,,,420s,Mobile Phone,Chrome Mobile 0.0.0,Android,
58,2024-11-06 19:41:50,3,2,5,3,3,Prioritering van berichten,Je krijgt meer van hetzelfde,5,5,5,5,5,?,5,5,5,5,5,Om weer verrast te worden,5,1,1,1,3,,,,,Het is niet het één of het ander. Een mix van personalisatie door algoritme en redactie is het beste.,3,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Nee,,50,3,5,5,3,5,,,321s,Mobile Phone,Chrome Mobile 0.0.0,Android,
59,2024-11-06 19:40:43,2,2,4,3,3,"Voor jou, nu jij",Nee,2,4,4,5,3,?,4,2,5,5,5,?,3,3,4,4,4,,,,,?,4,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Ja,Cookies_voor_personalisatie_van_,70,3,5,3,3,5,,,495s,Mobile Phone,Chrome Mobile 0.0.0,Android,
60,2024-11-06 19:36:49,2,2,2,4,3,Weet niet,Nee,4,3,4,4,4,Geen idee,5,5,4,3,5,Altijd,2,4,2,2,2,,,,,Nee,3,Ik_log_alleen_in_wanneer_het_nod,15_tot_30_minuten,Weet_ik_niet,,75,1,4,4,3,3,,,373s,Mobile Phone,Chrome Mobile 0.0.0,Android,
61,2024-11-06 19:29:34,2,3,4,2,3,Ik weet niet of dat wordt gebruikt,Door artikelen die je leest kan opgemaakt worden waar je interesses liggen,1,3,3,4,3,Plaats gebonden berichten,4,2,2,3,3,"Ik zou dat niet snel uitschakelen, ik bepaal zelf wel of ik iets wil lezen of niet",4,4,5,4,4,,,,,Nieuwsberichten van mijn favoriete club lees ik graag,3,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Weet_ik_niet,,45,1,3,3,2,3,,,574s,Mobile Phone,Samsung Browser 26.0.0,Android,
62,2024-11-06 18:58:40,2,3,4,3,4,Mijn nieuws en de advertenties,Mijn lees en klikgedrag wordt gemonteerd.,3,4,3,3,4,Geen idee,5,4,5,4,5,"Om van meerdere invalshoeken info te krijgen,  voorkomen van polarisatie",2,1,2,1,4,,,,,Ik zie te weinig politiek en teveel sport. Dat komt denk ik omdat ik 's avonds tv kan kijken en alleen 's nachts weer Nu gebruik om te kijken of Max gewonnen.,4,Ik_log_alleen_in_wanneer_het_nod,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,64,5,5,5,5,5,,,586s,Mobile Phone,Samsung Browser 26.0.0,Android,
63,2024-11-06 18:56:37,1,1,1,1,1,Geen idee,Nee,1,1,5,5,3,Geen idee,5,5,5,5,5,Als ik een algemene nieuwsupdate wil hebben,3,3,3,3,3,,,,,Gemiddeld belangrijk. Nee,3,Ik_log_nooit_in_op_NU_nl,Minder_dan_5_minuten,Ja,Cookies_voor_personalisatie_van_,59,2,3,3,3,3,,,431s,Mobile Phone,Chrome Mobile 0.0.0,Android,
64,2024-11-06 18:42:17,4,3,4,4,3,Artikelkeuze,Vastleggen van eerdere interessegebieden,3,2,2,2,3,Een niet algemeen relevant topic pp mijn pagina,4,3,4,4,4,Tijdgebrek,5,5,3,4,4,,,,,"Niet belangrijk, ik heb meerdere bronnen, oa krant, TB en social media",4,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,67,3,4,3,2,4,,,322s,Mobile Phone,Chrome Mobile 0.0.0,Android,
65,2024-11-06 18:39:30,1,1,1,1,1,Geen enkel idee,Via cookies wordt mijn leesgedrag bijgehouden?,5,5,5,5,5,"Nogmaals, geen idee",4,5,4,4,5,?,3,3,3,3,3,,,,,Nee,2,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,64,3,3,3,3,3,,,250s,Mobile Phone,Chrome Mobile 0.0.0,Android,
66,2024-11-06 18:32:30,1,1,1,1,1,-,-,1,1,1,1,1,?,5,5,5,5,5,?,3,3,3,3,3,,,,,?,3,Ik_log_alleen_in_wanneer_het_nod,5_tot_15_minuten,Ja,Cookies_voor_personalisatie_van_,40,3,3,3,3,3,,,191s,Mobile Phone,Chrome Mobile 0.0.0,Android,
67,2024-11-06 18:29:15,2,3,3,2,2,Zoiezo bij de reacties.,Aangezien de regels aangeven dat een bericht gecontroleerd zou kunnen worden voor plaatsing. Die van mij worden altijd gecontroleerd voor plaatsing. Ik heb hoogst wss een vlaggetje bij mijn naam staan en daardoor continue gecontroleerd..,2,2,2,2,2,"Zou het niet weten, aangezien ik kom voor het nieuws. Niet voor wie het brengt.",2,2,2,2,2,Waarom zou ik bezig mieten zijn met mijn persoonlijke voorkeuren mbt tot een nieuws site. Ik zie er geen enkele noodzaak in om mij hier mee bezig te houden. Waar komt de drang bij mensen vandaan alles te willen vormgeven.,2,2,3,2,2,,,,,Als een artikel mij niet aanstaat lees ik het i,1,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Weet_ik_niet,,45,2,2,3,2,2,,,585s,Mobile Phone,Chrome Mobile 0.0.0,Android,
68,2024-11-06 18:24:19,1,2,2,3,1,Overal,"Niet, nieuws buiten je interesse kan ook belangrijk zijn",4,4,5,4,4,Gevoel?,1,5,1,1,5,"Altijd, bredere nieuws vergaring",1,1,1,1,1,,,,,"Nieuws moet onpartijdig zijn, dus redacteuren mogen ook geen voorkeur hebben",2,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,61,5,5,5,4,5,,,1275s,Mobile Phone,Chrome Mobile 0.0.0,Android,
69,2024-11-06 18:17:04,1,1,1,1,1,Dat weet ik niet.,In principe door het aanbod van nieuws binnen mijn interesse veld,2,1,1,1,1,Geen idee maar doet er ook niet toe. Mijn referentie kader kan daar wel mee omgaan,2,3,1,1,1,Altijd. Bied maar aan en ik maak zelf de keuzes wel,1,1,1,1,1,,,,,Geen voorbeeld en ik vind personalisatie volstrekt onbelangrijk,3,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Weet_ik_niet,,72,1,5,5,5,5,,,531s,Mobile Phone,Chrome Mobile 0.0.0,Android,
70,2024-11-06 18:14:03,3,2,5,2,2,Ik zou denken in de reclames,"Dat zou dan moeten werken door te kijken welke artikelen ik lees voor welke tijd. Dit soort artikelen zou ik dan vaker moeten zien, maar heb niet het idee dat dit echt zo werkt op nu.nl. Ik zie het wel terug in de reclames op de nu.nl app.",1,2,1,4,3,Geen idee. Dacht dat alle artikelen geplaatst werden door de redactie,5,4,4,5,4,Soms maak je dingen mee in je leven waardoor je even geen behoefte hebt om bepaalde (vaak negatieve) nieuwsberichten te zien. Voorbeeld: als je angstaanvallen hebt is het soms niet zo handig om berichten te lezen over terroristische dreiging of eventuele dreiging van oorlog etc.,4,2,3,1,4,,,,,"Ik vind personalisatie niet belangrijk, maar wel prettig om te lezen wat mij interesseert.  Echter zie ik ook de nadelen van personalisatie. Ik kijk nog wel eens 'onzin' filmpjes of klik een artikel aan wat over een complottheorie gaat. Niet omdat ik er in geloof, maar omdat ik me kan verbazen over wat mensen en waarom mensen dit geloven. Als dit opgepakt wordt in personalisatie krijg ik dan zometeen artikelen te zien die niet door een echte journalist geschreven zijn? Ik vertrouw op de media door hun vakkennis en zou het afschuwelijk vinden als ik zelf alle bronnen moet nakijken.",3,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Nee,,36,3,5,5,4,5,,,1083s,Mobile Phone,Samsung Browser 26.0.0,Android,
71,2024-11-06 18:06:13,1,3,1,1,1,Dat denk ik niet,Nee,5,5,5,5,5,Geen idee,5,5,5,5,5,Persoonlijk,2,1,3,3,2,,,,,Ik denk dat de redactie miet aangeven wat belangrijk is. Ik vind het belachelijk dat op de dag vd Amerikaanse verkiezingen 'nieuws' komt over een BNer die uit een praatprogramma zou zijn opgestapt. Get real. d,1,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Nee,,Hoog,5,5,5,5,5,,,374s,Mobile Phone,Chrome Mobile 0.0.0,Android,
72,2024-11-06 18:06:04,1,1,5,3,5,Om mij advertenties aan te bevelen,Als het algoritme weet waar je lang naar kijkt gaat hij je diezelfde soort artikelen aanbevelen,1,1,1,5,5,Niet echt,5,5,5,5,5,Als ik nieuws heb waarin landen heel erg worden neergezet als goed en slecht zou ik het uitzetten,5,1,3,5,5,,,,,Niet echt,2,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Ja,Alle_cookies_inclusief_marketing,14,3,5,5,5,5,,,475s,Mobile Phone,Chrome Mobile 0.0.0,Android,
73,2024-11-06 18:03:03,2,1,3,2,1,Geen idee,Nee,4,4,5,5,5,Geen idee,5,5,5,5,5,Bij sport,3,2,2,3,3,,,,,Nee,3,Ik_log_alleen_in_wanneer_het_nod,5_tot_15_minuten,Ja,Alleen_noodzakelijke_cookies,68,2,4,4,4,3,,,666s,Mobile Phone,Chrome Mobile 0.0.0,Android,
74,2024-11-06 17:59:38,1,1,1,1,1,Werkelijk geen idee,Huh?,1,5,5,5,5,Geen idee,3,5,5,5,5,Weet ik niet,1,1,1,1,1,,,,,Weet ik niet,5,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,71,1,5,5,4,5,,,362s,Mobile Phone,Samsung Browser 26.0.0,Android,
75,2024-11-06 17:50:14,1,3,2,1,5,Overal,Jullie volgen de kliks en hoe lang en tot hoever ik iets lees of bekijk. Ook in welke volgorde.,5,5,5,5,5,Ik denk dat je dat bijna niet kunt onderscheiden als leek,5,5,5,3,5,Ik wil zo min mogelijk data met jullie delen,4,1,2,1,2,,,,,Ik bedenk zelf wel of ik iets wil lezen of juist niet. Ik hoef geen aanbevelingen. Ik wil niet in een fuik terecht komen van mijn eigen voorkeuren maar juist uitgedaagd worden met een andere mening of ander onderwerp dan ik zelf zou kiezen,3,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Nee,,37,5,5,5,5,5,,,431s,Mobile Phone,Chrome Mobile 0.0.0,Android,
76,2024-11-06 17:48:39,2,1,4,3,4,Nieuwsitems,Meerdere malen op een regio of item kiezen maakt de aangeboden items,3,1,2,5,4,"Niet,slechts gissen",4,5,5,4,5,Waarschijnlijk met de gebeurtenissen waar ik alles van wil weten.,3,1,1,3,3,,,,,Dat ik niet allerlei onzin moet doorworstelen.,4,Ik_blijf_meestal_ingelogd_tijden,5_tot_15_minuten,Ja,Alleen_noodzakelijke_cookies,71,5,3,5,4,5,,,2202s,Mobile Phone,Samsung Browser 26.0.0,GNU/Linux,
77,2024-11-06 17:47:29,2,1,1,3,1,weet niet,weet niet,1,2,1,1,4,weet niet,2,1,1,1,3,weet niet,1,3,3,1,1,,,,,weet niet,5,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Weet_ik_niet,,75,4,4,3,1,2,,,341s,Mobile Phone,Chrome Mobile 0.0.0,Android,
78,2024-11-06 17:46:19,2,2,3,4,3,Overal,Interesse herkennen en daar meer van brengen,5,5,5,4,4,Geen idee,3,5,1,3,5,"Bij Olympische spelen ,geen interesse in sport",3,1,1,2,2,,,,,Geen idee,4,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Cookies_voor_personalisatie_van_,57,5,5,5,4,5,,,496s,Tablet,Chrome 0.0.0,Android,
79,2024-11-06 17:30:24,1,1,5,2,2,Geen idee,Het houdt het nieuws bij wat ik lees en stuurt mij meer nieuws over die onderwerpen.,1,3,4,3,3,Weet ik niet. Nooit op gelet.,5,4,4,4,5,Weet ik niet,4,3,3,3,3,,,,,Nee,5,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Weet_ik_niet,,53,5,5,5,3,3,,,685s,Mobile Phone,Chrome Mobile 0.0.0,Android,
80,2024-11-06 17:27:05,1,1,1,1,1,Geen idee,Geen idee,1,1,1,1,1,Geen idee,1,1,1,1,1,Geen idee,1,1,1,1,1,,,,,Geen idee,1,Ik_blijf_meestal_ingelogd_tijden,Meer_dan_60_minuten,Nee,,44,1,1,1,1,1,,,112s,Mobile Phone,Samsung Browser 26.0.0,Android,
81,2024-11-06 17:15:38,3,3,3,2,2,Om meer lezers te krijgen en de lezers zo veel mogelijk artikels te laten zien waar ze in geïnteresseerd zijn,Er word gekeken welke artikelen je aanklikt en dan worden soortgelijke ondeewerpen als intersant gelabeld,2,4,3,4,2,Geen id,4,2,4,4,3,Als deze voor mijn gevoel niet klopt,2,3,3,4,4,,,,,"Ik vind het meer makkelijk dan belangrijk. Ik ben totaal niet geïnteresseerd in bijv. Het songfestival of formule 1, maar erg geïnteresseerd in belangrijke gebeurtenussen in binnen en buitenland.  Ik zou het waarderen als ik nuet op de voorpagina zie wie en wat met het songfestival",4,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,40,2,4,2,2,4,,,815s,Mobile Phone,Chrome Mobile 0.0.0,Android,
82,2024-11-06 17:15:17,1,2,4,4,3,Bij meldingen of volgorde van artikelen,Als ik veel dingen lees over bv. Trump of Formule 1 dan komen deze bovenaan te staan,2,4,4,4,3,"Bv. ""Uit het AD"" ?",5,5,4,3,3,Als ik bang ben dat mijn privacy niet wordt gewaarborgd,4,2,2,3,4,,,,,"Het is fijn, maar niet belangrijk",5,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Weet_ik_niet,,22,3,4,4,4,4,,,378s,Mobile Phone,Samsung Browser 26.0.0,Android,
83,2024-11-06 17:14:40,1,2,2,1,4,Geen idee en ik heb het liever niet.,Bijhouden wat ik doe en die data screenen,5,5,5,5,4,Geen idee,1,5,1,5,5,"Helemaal niet, dat laat ik juist graag aan een redactie over",3,1,3,1,1,,,,,Geen personalisatie svp !!,4,Ik_log_alleen_in_wanneer_het_nod,30_tot_60_minuten,Weet_ik_niet,,62,5,5,5,5,5,,,375s,Mobile Phone,Chrome Mobile 0.0.0,Android,
84,2024-11-06 17:01:23,2,2,4,4,3,In de rubriek Nu voor jou (of zo'n soort naam).,"Door te registreren waar ik op klik, worden mijn voorkeuren bepaald.",4,5,5,5,5,"Geen idee, tenzij de kop daar uitsluitsel over geeft.",5,5,5,5,5,"Om breed geïnformeerd te worden, moet je variabel aanbod krijgen en niet slechts een bepaald segment van het nieuws.",1,1,1,1,1,,,,,-,3,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Weet_ik_niet,,67,5,5,5,5,5,,,513s,Mobile Phone,Chrome Mobile 0.0.0,Android,
85,2024-11-06 16:55:37,3,2,3,3,4,Geen idee,Ik weet het niet,5,5,5,5,5,Ik weet het niet,4,5,5,4,5,Als ik meer wil weten over een onderwerp dat ik normaal niet volg.,4,3,3,3,4,,,,,Nee,2,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Ja,Alleen_noodzakelijke_cookies,56,4,4,4,4,4,,,281s,Mobile Phone,Samsung Browser 26.0.0,Android,
86,2024-11-06 16:33:04,2,1,1,1,1,geen idee,werkt het?,1,1,2,4,3,geen idee,2,5,1,1,1,niet,1,1,1,1,1,,,,,als je in je eigen bubbel wilt blijven moet je gaan voor geselecteerde nieuws artikelen,1,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Nee,,49,5,1,1,5,1,,,375s,Mobile Phone,Firefox 132.0.0,Android,
87,2024-11-06 16:27:27,1,1,4,4,3,Bij nieuws,Ik lees een artikel over wielrennen en dan onthoudt de site dit. Doe ik dat met enige regelmaat dan weet de site hij is geïnteresseerd in wielrennen en stuurt die artikelen dan nasr mij.,2,1,1,2,2,Geen idee,5,5,5,5,4,Als ik te veel artikelen krijg doorgestuurd.,3,3,3,4,4,,,,,Nee,3,Ik_log_alleen_in_wanneer_het_nod,15_tot_30_minuten,Ja,Cookies_voor_personalisatie_van_,55,3,2,4,4,3,,,459s,Mobile Phone,Samsung Browser 26.0.0,Android,
88,2024-11-06 16:24:44,4,4,4,2,2,Rrr,Ja dat kan ik,4,4,4,4,5,Rrr,5,5,5,5,5,Rrr,3,2,2,2,3,,,,,Rrr,2,Ik_log_alleen_in_wanneer_het_nod,5_tot_15_minuten,Nee,,60,4,4,4,5,4,,,288s,Mobile Phone,Samsung Browser 26.0.0,GNU/Linux,
89,2024-11-06 16:11:19,2,3,4,4,3,Nieuws items,"De onderwerpen, die je kiest",3,4,4,4,4,Mijn Interesse in de onderwerpen,3,4,4,2,3,Het mag niet te prive worden. Kan gevaarlijk werken toch .,4,4,4,4,4,,,,,Interesse keuze nieuws komt telkens terug,2,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Weet_ik_niet,,78 jaar,2,3,3,4,3,,,1303s,Mobile Phone,Samsung Browser 26.0.0,Android,
90,2024-11-06 16:10:20,1,1,2,3,1,Geen idee,"Nieuws wat je veel aanklikt en lang leest, wordt vaker aangeboden? vaker",1,4,5,5,5,Geen idee,5,5,5,5,5,Ik wissel van interesses. Bovendien wil ik niet dat mijn opinie wordt beïnvloed door een algoritme.,1,1,1,1,1,,,,,Nee want ik weet niet wanneer ik online wordt beïnvloed,3,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Ja,Alleen_noodzakelijke_cookies,39,5,5,5,5,4,,,226s,Mobile Phone,Chrome Mobile 0.0.0,Android,
91,2024-11-06 15:41:35,3,3,2,2,3,Geen idee,Nee,4,5,5,5,5,Dat kan ik op een hoop sites. Op NU niet. Algoritmes wil ik kunnen beinvloeden. Omdat zeker bij nieuws ik niet in een bubbel gevangen wil zitten.,4,5,3,3,5,Heb liever een chronologie dan een bubbel.,1,2,3,3,2,,,,,Liever chronologie.,3,Ik_blijf_meestal_ingelogd_tijden,15_tot_30_minuten,Ja,Alleen_noodzakelijke_cookies,0,5,1,2,3,3,,,336s,Mobile Phone,Chrome Mobile 0.0.0,Android,
